,fullyLoaded,bytesIn,requests,bytes.html,requests.html,bytes.js,requests.js,bytes.css,requests.css,bytes.image,requests.image,bytes.font,requests.font,bytes.video,requests.video,bytes.other,requests.other,id
0,9053.0,1774507.0,41.0,50146.0,14.0,1693605.0,7.0,274.0,1.0,26918.0,14.0,0.0,0.0,0.0,0.0,3564.0,5.0,221010_KJ_2
1,15271.0,2159401.0,35.0,39355.0,6.0,1496899.0,9.0,450278.0,2.0,94213.0,5.0,28719.0,2.0,0.0,0.0,49757.0,10.0,221010_JC_3
2,10687.0,2601.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,2.0,221010_FS_4
3,10284.0,1768305.0,43.0,49946.0,16.0,1691559.0,7.0,274.0,1.0,21934.0,14.0,0.0,0.0,0.0,0.0,4592.0,5.0,221010_C4_5
4,23532.0,2199183.0,207.0,60672.0,21.0,1309642.0,46.0,45240.0,8.0,727130.0,104.0,30120.0,3.0,0.0,0.0,26379.0,25.0,221010_RJ_6
5,4947.0,91261.0,11.0,19198.0,2.0,8621.0,2.0,0.0,0.0,60796.0,5.0,0.0,0.0,0.0,0.0,2646.0,2.0,221010_B6_7
6,31246.0,1868963.0,193.0,136165.0,25.0,1444735.0,68.0,14874.0,3.0,197639.0,34.0,24664.0,2.0,0.0,0.0,50886.0,60.0,221010_XY_8
7,4794.0,2601.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,1.0,221010_ER_9
8,26179.0,2996609.0,185.0,83365.0,9.0,842774.0,36.0,34543.0,1.0,1642446.0,111.0,379136.0,9.0,0.0,0.0,14345.0,18.0,221010_G6_A
9,958.0,6269.0,2.0,1740.0,1.0,0.0,0.0,4529.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221010_1C_C
10,8860.0,2112448.0,26.0,29154.0,2.0,1494308.0,12.0,74732.0,3.0,511115.0,5.0,0.0,0.0,0.0,0.0,3139.0,4.0,221010_7M_D
11,18912.0,1021556.0,108.0,133882.0,8.0,138543.0,21.0,0.0,0.0,367705.0,59.0,65176.0,1.0,0.0,0.0,316250.0,19.0,221010_K1_E
12,24153.0,1504019.0,99.0,45126.0,12.0,693364.0,24.0,90359.0,5.0,648754.0,42.0,11703.0,1.0,0.0,0.0,14204.0,14.0,221010_A4_F
13,18903.0,2117632.0,53.0,41646.0,2.0,690117.0,14.0,36137.0,4.0,1272609.0,26.0,66636.0,2.0,0.0,0.0,2601.0,4.0,221010_EP_G
14,118211.0,6267463.0,565.0,228610.0,97.0,4350644.0,85.0,411278.0,5.0,896257.0,152.0,180419.0,8.0,0.0,0.0,200255.0,198.0,221010_T1_H
15,25858.0,2467012.0,104.0,130481.0,10.0,1491427.0,43.0,184416.0,1.0,540807.0,21.0,114972.0,8.0,0.0,0.0,3503.0,20.0,221010_VS_J
16,14395.0,761518.0,50.0,20547.0,8.0,493699.0,16.0,28798.0,3.0,180438.0,15.0,23320.0,1.0,0.0,0.0,13627.0,6.0,221010_X1_K
17,29687.0,3442108.0,164.0,103827.0,18.0,1254954.0,51.0,30095.0,2.0,1406215.0,53.0,603968.0,4.0,0.0,0.0,39500.0,34.0,221010_PC_M
18,40379.0,8519499.0,55.0,106363.0,2.0,687185.0,11.0,181512.0,4.0,7057875.0,30.0,482776.0,2.0,0.0,0.0,2638.0,5.0,221010_FN_P
19,5029.0,306830.0,11.0,1738.0,1.0,0.0,0.0,813.0,1.0,239178.0,3.0,62500.0,5.0,0.0,0.0,2601.0,1.0,221010_ES_Q
20,29383.0,949808.0,161.0,222584.0,19.0,260451.0,15.0,54134.0,7.0,329129.0,57.0,78332.0,4.0,0.0,0.0,2701.0,58.0,221010_DD_R
21,23420.0,3588805.0,173.0,45873.0,21.0,1113694.0,52.0,106042.0,4.0,1653714.0,68.0,46940.0,2.0,0.0,0.0,622542.0,26.0,221010_FE_S
22,36233.0,3227361.0,211.0,36916.0,12.0,1107614.0,65.0,44898.0,18.0,1990151.0,87.0,26608.0,3.0,0.0,0.0,21174.0,26.0,221010_63_T
23,25189.0,2221949.0,160.0,148054.0,10.0,1575190.0,43.0,216080.0,14.0,257232.0,38.0,0.0,0.0,0.0,0.0,25393.0,55.0,221010_JZ_V
24,48869.0,14682322.0,102.0,7476.0,4.0,546737.0,3.0,73102.0,3.0,13395778.0,72.0,572412.0,5.0,0.0,0.0,84022.0,14.0,221010_HH_W
25,35803.0,2290409.0,152.0,148434.0,3.0,1044690.0,25.0,39068.0,3.0,1020713.0,34.0,33056.0,3.0,0.0,0.0,4448.0,84.0,221010_19_Y
26,40147.0,957110.0,186.0,31330.0,17.0,666260.0,38.0,93005.0,6.0,31090.0,55.0,111095.0,4.0,0.0,0.0,7156.0,65.0,221010_RX_Z
27,21775.0,3667008.0,126.0,54195.0,5.0,2005457.0,35.0,116908.0,10.0,874199.0,61.0,551696.0,3.0,0.0,0.0,64553.0,12.0,221010_5W_10
28,103531.0,20282817.0,1197.0,213024.0,8.0,306439.0,36.0,66453.0,7.0,19604398.0,1131.0,88132.0,2.0,0.0,0.0,3477.0,12.0,221010_YW_11
29,118939.0,515572.0,117.0,17916.0,10.0,413456.0,12.0,41597.0,1.0,37377.0,16.0,0.0,0.0,0.0,0.0,5226.0,78.0,221010_8K_12
30,120238.0,7815924.0,622.0,168675.0,88.0,2296892.0,61.0,44164.0,4.0,108768.0,147.0,202985.0,6.0,4877451.0,1.0,116860.0,290.0,221010_TN_13
31,28948.0,5661824.0,182.0,47071.0,11.0,1467812.0,49.0,122758.0,3.0,3762787.0,88.0,145956.0,9.0,0.0,0.0,115440.0,21.0,221010_2T_14
32,30093.0,1970668.0,229.0,23964.0,15.0,1038479.0,71.0,89050.0,4.0,394031.0,67.0,174636.0,6.0,0.0,0.0,249746.0,65.0,221010_YW_15
33,58438.0,12290783.0,424.0,209955.0,48.0,1920471.0,89.0,93981.0,10.0,9429732.0,217.0,521460.0,7.0,0.0,0.0,114216.0,39.0,221010_5H_17
34,12053.0,2601.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,3.0,221010_V6_18
35,24411.0,2424325.0,156.0,53676.0,9.0,1354559.0,43.0,242740.0,9.0,562314.0,57.0,153263.0,5.0,0.0,0.0,57672.0,32.0,221010_6Z_19
36,31813.0,6583060.0,287.0,81667.0,31.0,1404658.0,66.0,55897.0,14.0,4608157.0,112.0,402595.0,9.0,0.0,0.0,30086.0,53.0,221010_MM_1A
37,13566.0,1586578.0,40.0,70552.0,2.0,263136.0,10.0,303.0,1.0,1006617.0,7.0,179082.0,4.0,0.0,0.0,66888.0,16.0,221010_VC_1C
38,14900.0,1564717.0,22.0,3954.0,2.0,1539861.0,8.0,16400.0,2.0,70.0,2.0,0.0,0.0,0.0,0.0,2603.0,7.0,221010_ZJ_1E
39,7125.0,583372.0,45.0,46948.0,1.0,224343.0,7.0,135041.0,4.0,85165.0,26.0,83844.0,4.0,0.0,0.0,2601.0,2.0,221010_T6_1F
40,12411.0,1002967.0,41.0,6798.0,1.0,166794.0,5.0,307033.0,4.0,338212.0,18.0,181524.0,2.0,0.0,0.0,2606.0,11.0,221010_GG_1G
41,21417.0,1588684.0,172.0,207386.0,23.0,996720.0,31.0,37632.0,5.0,305013.0,93.0,25552.0,2.0,0.0,0.0,13470.0,17.0,221010_G4_1H
42,49843.0,12627743.0,114.0,344095.0,2.0,1079980.0,35.0,171325.0,3.0,10649771.0,47.0,333707.0,7.0,0.0,0.0,48865.0,15.0,221010_CP_1J
43,17692.0,945925.0,140.0,103752.0,18.0,374448.0,34.0,13932.0,9.0,287481.0,59.0,137652.0,9.0,0.0,0.0,13574.0,8.0,221010_2Y_1K
44,11321.0,2601.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,2.0,221010_WB_1M
45,30164.0,4695487.0,254.0,256332.0,26.0,1689416.0,62.0,299660.0,11.0,2298548.0,118.0,122268.0,2.0,0.0,0.0,27076.0,34.0,221010_D9_1N
46,19189.0,1224327.0,68.0,52059.0,5.0,621632.0,24.0,21940.0,1.0,254386.0,20.0,271552.0,6.0,0.0,0.0,2758.0,12.0,221010_1X_1P
47,26068.0,1873736.0,178.0,45178.0,17.0,953273.0,31.0,34406.0,3.0,625238.0,95.0,145044.0,10.0,0.0,0.0,70597.0,22.0,221010_GH_1Q
48,33996.0,8395186.0,149.0,147258.0,3.0,1523523.0,40.0,376123.0,10.0,5884024.0,72.0,457256.0,9.0,0.0,0.0,7002.0,14.0,221010_56_1R
49,36588.0,6443075.0,241.0,66851.0,21.0,1420256.0,36.0,129158.0,7.0,4735368.0,133.0,77160.0,1.0,0.0,0.0,13732.0,42.0,221010_1S_1S
50,62118.0,4563924.0,570.0,187178.0,89.0,2008866.0,82.0,44031.0,7.0,2065685.0,224.0,128784.0,3.0,0.0,0.0,129380.0,158.0,221010_JW_1T
51,26641.0,3066801.0,178.0,57383.0,1.0,561956.0,2.0,0.0,0.0,2422033.0,154.0,0.0,0.0,0.0,0.0,25137.0,20.0,221010_6P_1V
52,121205.0,8562510.0,826.0,429997.0,152.0,3832946.0,96.0,116750.0,23.0,3650095.0,158.0,339364.0,14.0,92396.0,1.0,100962.0,377.0,221010_TS_1W
53,25763.0,1989227.0,214.0,64000.0,21.0,1396309.0,63.0,85308.0,5.0,245721.0,58.0,189380.0,3.0,0.0,0.0,7709.0,63.0,221010_HZ_1X
54,5390.0,2601.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,1.0,221010_XS_1Y
55,23267.0,3547221.0,249.0,263528.0,39.0,680413.0,42.0,33033.0,10.0,2528142.0,131.0,28368.0,1.0,0.0,0.0,13737.0,26.0,221010_5B_20
56,38541.0,12538163.0,90.0,18863.0,1.0,1567437.0,24.0,35125.0,4.0,9926598.0,52.0,987268.0,4.0,0.0,0.0,2872.0,5.0,221010_D3_21
57,1395.0,6266.0,2.0,1737.0,1.0,0.0,0.0,4529.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221010_17_22
58,18893.0,1586145.0,82.0,109715.0,2.0,783392.0,27.0,19462.0,3.0,327296.0,37.0,339612.0,4.0,0.0,0.0,2611.0,8.0,221010_04_23
59,33432.0,3899358.0,224.0,160967.0,31.0,1104651.0,52.0,37837.0,4.0,2472352.0,93.0,50733.0,3.0,0.0,0.0,64858.0,36.0,221010_HP_24
60,22757.0,3369892.0,84.0,28661.0,8.0,697878.0,25.0,74296.0,13.0,2397263.0,21.0,157092.0,5.0,0.0,0.0,14702.0,12.0,221010_DZ_26
61,27120.0,1973708.0,156.0,35549.0,2.0,1269893.0,37.0,112549.0,49.0,169087.0,43.0,45464.0,2.0,0.0,0.0,341166.0,22.0,221010_KE_27
62,32562.0,1906130.0,45.0,36755.0,2.0,502398.0,11.0,37005.0,12.0,1128788.0,12.0,197396.0,4.0,0.0,0.0,2638.0,3.0,221010_XY_28
63,47517.0,4441426.0,314.0,101502.0,4.0,1485493.0,38.0,112658.0,6.0,2322922.0,176.0,327452.0,8.0,0.0,0.0,91399.0,82.0,221010_MR_29
64,33150.0,2062418.0,180.0,36897.0,14.0,999000.0,67.0,103242.0,8.0,537447.0,35.0,146292.0,5.0,0.0,0.0,238778.0,50.0,221010_ZN_2A
65,18979.0,7766351.0,78.0,46797.0,3.0,496875.0,22.0,14785.0,2.0,759000.0,35.0,33664.0,1.0,6411128.0,3.0,3145.0,11.0,221010_Q5_2B
66,1748.0,3176.0,3.0,1930.0,1.0,0.0,1.0,1246.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221010_HZ_2C
67,26568.0,6373596.0,145.0,31678.0,3.0,1050897.0,38.0,91133.0,13.0,5012036.0,57.0,182304.0,3.0,0.0,0.0,5548.0,31.0,221010_MX_2D
68,33833.0,6664701.0,108.0,152746.0,2.0,1466258.0,58.0,2611.0,1.0,174087.0,10.0,124840.0,3.0,4736570.0,1.0,7589.0,33.0,221010_D2_2E
69,20478.0,4864982.0,111.0,14936.0,4.0,343662.0,18.0,40678.0,2.0,4400630.0,65.0,61676.0,7.0,0.0,0.0,3400.0,15.0,221010_MM_2F
70,4979.0,2601.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,1.0,221010_F2_2G
71,34797.0,1563078.0,172.0,18140.0,5.0,1242792.0,59.0,64295.0,11.0,145674.0,46.0,62636.0,2.0,0.0,0.0,29541.0,49.0,221010_79_2H
72,10491.0,277182.0,14.0,52165.0,5.0,184591.0,4.0,19970.0,1.0,17795.0,2.0,0.0,0.0,0.0,0.0,2661.0,2.0,221010_XF_2J
73,30648.0,2207894.0,182.0,337322.0,32.0,771403.0,21.0,870.0,1.0,534322.0,21.0,76872.0,3.0,0.0,0.0,487105.0,104.0,221010_B0_2K
74,21170.0,2601.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,1.0,221010_NT_2M
75,38368.0,6410769.0,161.0,38338.0,11.0,1018699.0,55.0,31302.0,2.0,5190461.0,79.0,117779.0,5.0,0.0,0.0,14190.0,9.0,221010_V1_2N
76,31723.0,14177790.0,80.0,20652.0,3.0,225803.0,14.0,52832.0,4.0,13710073.0,40.0,67024.0,3.0,0.0,0.0,85985.0,14.0,221010_08_2P
77,9070.0,402336.0,16.0,52124.0,5.0,184591.0,4.0,19970.0,1.0,143050.0,4.0,0.0,0.0,0.0,0.0,2601.0,1.0,221010_4G_2Q
78,2407.0,8396.0,4.0,6220.0,1.0,0.0,1.0,2176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221010_1P_2R
79,7597.0,11884.0,4.0,7107.0,1.0,0.0,0.0,2176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,2.0,221010_QA_2S
80,36412.0,13758980.0,76.0,19558.0,3.0,225269.0,14.0,52808.0,4.0,13309467.0,37.0,50732.0,2.0,0.0,0.0,85725.0,14.0,221010_YG_2T
81,40186.0,9881444.0,102.0,143806.0,10.0,1260309.0,20.0,303.0,1.0,8354186.0,50.0,27431.0,1.0,0.0,0.0,95409.0,20.0,221010_HJ_2V
82,23646.0,5252454.0,148.0,301407.0,6.0,822853.0,31.0,593737.0,26.0,3035413.0,57.0,495564.0,5.0,0.0,0.0,3480.0,22.0,221010_QF_2W
83,36343.0,6190717.0,349.0,136710.0,54.0,1438224.0,76.0,35102.0,7.0,1820224.0,117.0,245076.0,12.0,2494191.0,1.0,17412.0,79.0,221010_QY_2X
84,16718.0,4179447.0,41.0,15630.0,1.0,321478.0,9.0,16295.0,2.0,746938.0,14.0,20424.0,2.0,2927060.0,2.0,18268.0,9.0,221010_HM_2Z
85,27729.0,1379197.0,122.0,76361.0,4.0,648318.0,51.0,0.0,0.0,439412.0,32.0,103240.0,4.0,0.0,0.0,3699.0,30.0,221010_ZW_30
86,66425.0,3561834.0,544.0,144999.0,113.0,1274499.0,47.0,8926.0,3.0,97068.0,159.0,131444.0,5.0,1811599.0,1.0,58805.0,215.0,221010_E2_31
87,24657.0,1116204.0,110.0,92498.0,1.0,729764.0,46.0,7750.0,2.0,156263.0,39.0,124504.0,5.0,0.0,0.0,3893.0,13.0,221010_TF_32
88,24168.0,933206.0,272.0,83552.0,60.0,454891.0,16.0,0.0,0.0,378147.0,111.0,0.0,0.0,0.0,0.0,16616.0,84.0,221010_QE_33
89,42353.0,1880761.0,373.0,22768.0,2.0,1188020.0,34.0,112549.0,49.0,428706.0,262.0,45464.0,2.0,0.0,0.0,83254.0,20.0,221010_KA_34
90,23509.0,1828415.0,93.0,47521.0,10.0,689873.0,19.0,30281.0,4.0,1028724.0,47.0,18028.0,1.0,0.0,0.0,13988.0,12.0,221010_S4_35
91,5499.0,323198.0,25.0,13025.0,1.0,61618.0,2.0,33701.0,2.0,196416.0,17.0,15836.0,1.0,0.0,0.0,2602.0,2.0,221010_V8_36
92,4999.0,2601.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,1.0,221010_TV_37
93,59577.0,6831736.0,311.0,132363.0,36.0,1473638.0,77.0,70981.0,10.0,4798431.0,119.0,275720.0,7.0,0.0,0.0,79629.0,59.0,221010_QW_38
94,7990.0,2601.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,3.0,221010_YA_39
95,11972.0,1423296.0,98.0,17243.0,1.0,836143.0,67.0,107231.0,14.0,327723.0,7.0,131632.0,3.0,0.0,0.0,3324.0,6.0,221010_0M_3A
96,14348.0,1472354.0,81.0,48329.0,1.0,391081.0,34.0,133941.0,8.0,775451.0,28.0,84388.0,1.0,0.0,0.0,39164.0,8.0,221010_9Y_3B
97,11587.0,2792994.0,29.0,19741.0,1.0,1059304.0,2.0,411721.0,4.0,565511.0,16.0,733356.0,3.0,0.0,0.0,3361.0,3.0,221010_1W_3C
98,28135.0,4365215.0,54.0,62379.0,5.0,591163.0,13.0,98179.0,9.0,3542362.0,19.0,50404.0,3.0,0.0,0.0,2730.0,4.0,221010_D1_3D
99,29497.0,887158.0,91.0,83072.0,5.0,243466.0,26.0,28686.0,3.0,392344.0,38.0,44624.0,2.0,0.0,0.0,94750.0,16.0,221010_YP_3E
100,39279.0,15827623.0,293.0,52339.0,36.0,4261610.0,91.0,598126.0,15.0,251559.0,66.0,207400.0,4.0,10396705.0,10.0,59884.0,67.0,221010_VX_3F
101,1618.0,12369.0,4.0,5002.0,1.0,0.0,0.0,2604.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221010_QQ_3G
102,11962.0,1060520.0,68.0,48962.0,3.0,471180.0,18.0,22297.0,2.0,470359.0,36.0,44035.0,3.0,0.0,0.0,3687.0,6.0,221010_DN_3J
103,21356.0,2073047.0,111.0,20618.0,5.0,1167382.0,34.0,189567.0,6.0,544825.0,35.0,132360.0,4.0,0.0,0.0,18295.0,27.0,221010_EM_3K
104,7193.0,581372.0,55.0,32796.0,4.0,263884.0,15.0,4855.0,1.0,205623.0,9.0,0.0,0.0,0.0,0.0,74214.0,25.0,221010_6S_3M
105,6593.0,821909.0,55.0,11759.0,1.0,467810.0,20.0,41018.0,10.0,68228.0,11.0,228944.0,3.0,0.0,0.0,4150.0,10.0,221010_Z5_3N
106,2758.0,4188.0,5.0,2677.0,1.0,0.0,1.0,1246.0,1.0,265.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,221010_JC_3R
107,1453.0,7604.0,5.0,5000.0,1.0,0.0,0.0,2604.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221010_SP_3S
108,12823.0,364139.0,37.0,22448.0,1.0,146775.0,3.0,12832.0,6.0,175845.0,23.0,0.0,0.0,0.0,0.0,2601.0,3.0,221010_JD_3T
109,17774.0,1219894.0,119.0,77261.0,2.0,597194.0,68.0,0.0,0.0,512931.0,29.0,22036.0,2.0,0.0,0.0,10472.0,18.0,221010_JE_3V
110,55233.0,1443555.0,503.0,140097.0,98.0,1078850.0,37.0,10371.0,1.0,159109.0,176.0,0.0,0.0,0.0,0.0,54099.0,188.0,221010_Q1_3X
111,60881.0,3236627.0,666.0,196147.0,119.0,1819387.0,47.0,83789.0,2.0,991001.0,261.0,125572.0,7.0,0.0,0.0,20731.0,229.0,221010_0H_3Y
112,19354.0,5191376.0,95.0,25739.0,7.0,530023.0,18.0,60388.0,8.0,4417342.0,52.0,155004.0,2.0,0.0,0.0,2880.0,8.0,221010_5M_3Z
113,30379.0,4256354.0,160.0,43021.0,7.0,3559010.0,65.0,74203.0,7.0,190668.0,34.0,383979.0,9.0,0.0,0.0,4092.0,36.0,221010_WT_41
114,30346.0,7126073.0,85.0,492110.0,20.0,728900.0,20.0,88698.0,7.0,5812222.0,33.0,0.0,0.0,0.0,0.0,2993.0,4.0,221010_5C_42
115,15307.0,2285693.0,129.0,46097.0,7.0,963379.0,30.0,112680.0,6.0,808540.0,64.0,254726.0,4.0,0.0,0.0,100271.0,17.0,221010_PY_43
116,25735.0,3922780.0,207.0,36991.0,21.0,1248792.0,52.0,40788.0,4.0,2468675.0,82.0,33376.0,1.0,0.0,0.0,94158.0,47.0,221010_11_44
117,21863.0,1121156.0,72.0,45226.0,6.0,810349.0,26.0,81563.0,2.0,85301.0,19.0,67121.0,5.0,0.0,0.0,31596.0,14.0,221010_49_45
118,32245.0,1955968.0,126.0,40945.0,12.0,893541.0,35.0,88798.0,2.0,765213.0,53.0,112317.0,3.0,0.0,0.0,55154.0,20.0,221010_B4_46
119,34237.0,12011490.0,80.0,20875.0,3.0,226847.0,15.0,54997.0,5.0,11478827.0,32.0,130116.0,9.0,0.0,0.0,84407.0,14.0,221010_Y2_47
120,3108.0,97264.0,3.0,96609.0,1.0,655.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221010_WW_48
121,70386.0,4054604.0,38.0,134483.0,4.0,969721.0,1.0,402874.0,7.0,2337214.0,14.0,206572.0,8.0,0.0,0.0,3740.0,4.0,221010_SE_49
122,6932.0,469127.0,24.0,3037.0,1.0,145500.0,6.0,40499.0,4.0,134457.0,3.0,142330.0,6.0,0.0,0.0,2665.0,3.0,221010_Z6_4A
123,1012.0,1735.0,2.0,1735.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221010_Z6_4B
124,27276.0,1338740.0,97.0,44078.0,17.0,950504.0,32.0,33563.0,6.0,227972.0,22.0,27068.0,1.0,0.0,0.0,40469.0,18.0,221010_Z7_4C
125,5219.0,2601.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,1.0,221010_K2_4D
126,33114.0,2427623.0,213.0,40398.0,21.0,1553031.0,64.0,16180.0,8.0,451613.0,53.0,363396.0,6.0,0.0,0.0,3005.0,61.0,221010_WQ_4E
127,16836.0,3358911.0,96.0,61191.0,3.0,490116.0,28.0,2875.0,2.0,2800360.0,48.0,0.0,0.0,0.0,0.0,4369.0,15.0,221010_C5_4F
128,23208.0,1601591.0,131.0,59225.0,23.0,703655.0,24.0,57439.0,2.0,675306.0,49.0,89757.0,3.0,0.0,0.0,16209.0,30.0,221010_SZ_4G
129,13912.0,2682924.0,52.0,91654.0,2.0,1473127.0,19.0,33543.0,4.0,960411.0,16.0,96972.0,2.0,0.0,0.0,27217.0,9.0,221010_V7_4J
130,19250.0,5705045.0,119.0,29126.0,8.0,559354.0,13.0,38827.0,3.0,4911653.0,80.0,163116.0,6.0,0.0,0.0,2969.0,9.0,221010_8N_4K
131,26006.0,1569328.0,123.0,80171.0,5.0,726235.0,54.0,56246.0,11.0,496860.0,19.0,207209.0,4.0,0.0,0.0,2607.0,30.0,221010_NC_4M
132,27827.0,1821794.0,141.0,56688.0,15.0,1293778.0,56.0,32636.0,4.0,185541.0,35.0,203356.0,4.0,0.0,0.0,49327.0,26.0,221010_8D_4P
133,28705.0,2531284.0,100.0,20824.0,12.0,1020960.0,19.0,104518.0,4.0,1273020.0,46.0,105900.0,3.0,0.0,0.0,6062.0,16.0,221010_CS_4Q
134,2961.0,35261.0,6.0,14037.0,1.0,21182.0,1.0,0.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,221010_2K_4R
135,8840.0,250043.0,26.0,8492.0,4.0,76250.0,5.0,4063.0,1.0,157666.0,11.0,0.0,0.0,0.0,0.0,3094.0,4.0,221010_6S_4S
136,23321.0,2351569.0,135.0,21339.0,8.0,526361.0,32.0,39801.0,9.0,1716331.0,72.0,0.0,2.0,0.0,0.0,45228.0,9.0,221010_C3_4T
137,29310.0,3394023.0,80.0,73924.0,11.0,1152202.0,18.0,327147.0,3.0,1726346.0,34.0,111800.0,4.0,0.0,0.0,2604.0,10.0,221010_3A_4V
138,9490.0,2659388.0,89.0,31274.0,2.0,537982.0,29.0,207402.0,17.0,1683471.0,30.0,196620.0,6.0,0.0,0.0,2639.0,4.0,221010_Q4_4W
139,19442.0,4565101.0,82.0,18592.0,2.0,355474.0,10.0,104158.0,6.0,2432253.0,46.0,1628936.0,10.0,0.0,0.0,3306.0,6.0,221010_0Y_4X
140,2400.0,7563.0,4.0,4959.0,1.0,0.0,0.0,2604.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221010_5C_4Z
141,4929.0,598756.0,23.0,34285.0,1.0,3538.0,2.0,160496.0,2.0,267114.0,12.0,128366.0,3.0,0.0,0.0,2637.0,2.0,221010_6T_50
142,53392.0,10603894.0,171.0,265205.0,17.0,5414692.0,49.0,899066.0,21.0,3632219.0,35.0,145504.0,5.0,0.0,0.0,247208.0,42.0,221010_ZD_52
143,4621.0,1195.0,3.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221010_XV_53
144,39164.0,5096738.0,309.0,280603.0,29.0,1929776.0,63.0,0.0,0.0,2710689.0,99.0,160941.0,7.0,0.0,0.0,14729.0,108.0,221010_XP_54
145,28232.0,7191080.0,185.0,35364.0,5.0,204765.0,30.0,190275.0,14.0,6498519.0,119.0,251732.0,6.0,0.0,0.0,10425.0,11.0,221010_QB_55
146,21122.0,2661505.0,112.0,6900.0,2.0,1284376.0,21.0,57727.0,2.0,1031400.0,55.0,276376.0,14.0,0.0,0.0,4633.0,17.0,221010_WR_56
147,19278.0,1699245.0,65.0,14649.0,7.0,232664.0,16.0,87180.0,4.0,1359903.0,30.0,0.0,0.0,0.0,0.0,4849.0,8.0,221010_Q6_57
148,15074.0,1368765.0,62.0,13998.0,3.0,639228.0,16.0,58799.0,3.0,224435.0,18.0,428820.0,13.0,0.0,0.0,3485.0,9.0,221010_BP_58
149,10234.0,940619.0,39.0,7276.0,1.0,287005.0,8.0,20397.0,7.0,461270.0,12.0,67726.0,2.0,0.0,0.0,96051.0,8.0,221010_5C_59
150,79588.0,3579426.0,154.0,69852.0,3.0,515346.0,15.0,116095.0,2.0,2581114.0,117.0,277484.0,3.0,0.0,0.0,19535.0,14.0,221010_H7_5A
151,76875.0,7094650.0,579.0,520843.0,112.0,4742715.0,69.0,578111.0,11.0,877102.0,194.0,212788.0,12.0,0.0,0.0,163091.0,181.0,221010_NB_5B
152,32621.0,6424760.0,268.0,70249.0,16.0,1772526.0,56.0,243029.0,47.0,4251192.0,122.0,77162.0,1.0,0.0,0.0,9452.0,25.0,221010_8G_5C
153,11972.0,2980718.0,138.0,152767.0,5.0,107438.0,8.0,35083.0,4.0,2521476.0,113.0,161204.0,4.0,0.0,0.0,2613.0,3.0,221010_NH_5D
154,29721.0,1883067.0,137.0,93639.0,7.0,471238.0,37.0,91153.0,18.0,862110.0,57.0,344728.0,7.0,0.0,0.0,20199.0,11.0,221010_BF_5E
155,15124.0,1484219.0,62.0,164841.0,3.0,509901.0,15.0,31293.0,2.0,585036.0,30.0,190492.0,3.0,0.0,0.0,2656.0,9.0,221010_T9_5H
156,45894.0,13485633.0,81.0,17914.0,3.0,225340.0,14.0,52258.0,4.0,13051771.0,37.0,47956.0,7.0,0.0,0.0,84809.0,14.0,221010_TJ_5J
157,38818.0,5735151.0,109.0,41637.0,5.0,3789931.0,32.0,474139.0,13.0,1140701.0,36.0,245804.0,6.0,0.0,0.0,42939.0,17.0,221010_R2_5M
158,21329.0,1096864.0,78.0,182440.0,11.0,731290.0,31.0,33425.0,9.0,14960.0,16.0,121024.0,3.0,0.0,0.0,13725.0,8.0,221010_PB_5N
